timestamp,split,C_out_status,Temp_C,C_in_gNm3,C_in_mgNm3,Q_Nm3h,dust_load_kg_h,U1_kV,U2_kV,U3_kV,U4_kV,U_mean_kV,U_sum_kV,U_sq_sum_kV2,U_front_back_gradient_kV,T1_s,T2_s,T3_s,T4_s,T_mean_s,T_min_s,T_max_s,T_std_s,rapping_rate1_per_min,rapping_rate2_per_min,rapping_rate3_per_min,rapping_rate4_per_min,rapping_rate_total_per_min,cycle_dust_load_proxy1_kg,cycle_dust_load_proxy2_kg,cycle_dust_load_proxy3_kg,cycle_dust_load_proxy4_kg,cycle_dust_load_proxy_max_kg,C_out_mgNm3,C_out_status_code,C_out_missing_flag,C_out_exact_flag,C_out_cap50_flag,penetration_recorded_or_lower_bound,efficiency_recorded_or_upper_bound,removal_index_recorded_or_upper_bound,removal_index_is_upper_bound_flag,required_efficiency_10mg,required_efficiency_5mg,required_removal_index_10mg,required_removal_index_5mg,required_index_increment_5_vs_10,removal_index_gap_to_10_lower_bound,removal_index_gap_to_5_lower_bound,P_total_kW,specific_energy_kWh_per_1000Nm3,minute_index,day_index,hour,hour_sin,hour_cos,condition_cluster,predictor_outside_train_support_count,predictor_outside_train_support_any_flag,Temp_C_outside_train_range_flag,C_in_gNm3_outside_train_range_flag,Q_Nm3h_outside_train_range_flag,U1_kV_outside_train_range_flag,U2_kV_outside_train_range_flag,U3_kV_outside_train_range_flag,U4_kV_outside_train_range_flag,T1_s_outside_train_range_flag,T2_s_outside_train_range_flag,T3_s_outside_train_range_flag,T4_s_outside_train_range_flag,P_total_kW_outside_train_range_flag
2024-05-05 13:38:00,train,exact,132.9,33.92,33920,477219,16187.26848,53.4,52.9,50.2,45.2,50.425,201.7,10213.05,10.9,234,219,471,432,339,219,471,113.465853894,0.25641025641,0.27397260274,0.127388535032,0.138888888889,0.796660283071,1052.1724512,984.7254992,2117.8342928,1942.4722176,2117.8342928,49.75,1,0,1,0,0.00146668632075,0.998533313679,6.5247496263,0,0.999705188679,0.99985259434,8.12917499691,8.82232217747,0.69314718056,1.60442537061,2.29757255117,1663.3,3.48540188048,6578,5,13.6333333333,-0.414693242656,-0.909961270877,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:39:00,train,exact,129.4,28.78,28780,497737,14324.87086,53.2,52.2,45.5,47.5,49.6,198.4,9881.58,12.4,251,238,456,453,349.5,238,456,105.105898978,0.239043824701,0.252100840336,0.131578947368,0.132450331126,0.755173943532,998.761829406,947.033129078,1814.48364227,1802.54624988,1814.48364227,49.48,1,0,1,0,0.0017192494788,0.998280750521,6.36586743292,0,0.999652536484,0.999826268242,7.96485088745,8.65799806801,0.69314718056,1.59898345453,2.29213063509,1582.9,3.18019355603,6579,5,13.65,-0.418659737537,-0.908143173825,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:40:00,train,right_censored_at_50,132.4,32.53,32530,477510,15533.4003,55.1,45.4,44.1,48.3,48.225,192.9,9374.87,8.1,202,247,444,455,337,202,455,113.68597099,0.29702970297,0.242914979757,0.135135135135,0.131868131868,0.806947949731,871.596350167,1065.76385392,1915.786037,1963.24920458,1963.24920458,50,2,0,0,1,0.00153704272979,0.99846295727,6.47789501404,1,0.999692591454,0.999846295727,8.08733292647,8.78048010703,0.69314718056,1.60943791243,2.30258509299,1596.8,3.34401373793,6580,5,13.6666666667,-0.422618261741,-0.906307787037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:41:00,train,exact,128.5,33.84,33840,487499,16496.96616,50.1,51.9,41.8,47.2,47.75,191,9178.7,13,248,235,459,465,351.75,235,465,110.366151967,0.241935483871,0.255319148936,0.130718954248,0.129032258065,0.75700584512,1136.4576688,1076.885291,2103.3631854,2130.858129,2130.858129,49.86,1,0,1,0,0.00147340425532,0.998526595745,6.52017973562,0,0.999704491726,0.999852245863,8.12681372073,8.81996090129,0.69314718056,1.6066339851,2.29978116566,1532.9,3.1444167065,6581,5,13.6833333333,-0.426568739901,-0.904455145454,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:42:00,train,right_censored_at_50,132.7,32.54,32540,491206,15983.84324,51.6,51,46,45.9,48.625,194.5,9486.37,10.7,242,245,454,471,353,242,471,109.669959424,0.247933884298,0.244897959184,0.132158590308,0.127388535032,0.752378968821,1074.46946224,1087.78933161,2015.74023082,2091.21949057,2091.21949057,50,2,0,0,1,0.00153657037492,0.998463429625,6.47820237534,1,0.999692685925,0.999846342963,8.08764028778,8.78078746834,0.69314718056,1.60943791243,2.30258509299,1550.8,3.15712755952,6582,5,13.7,-0.430511096808,-0.90258528435,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:43:00,train,exact,130.2,29.34,29340,497547,14598.02898,50.2,52.1,46.6,48.1,49.25,197,9719.62,7.6,236,231,461,470,349.5,231,470,116.057098016,0.254237288136,0.25974025974,0.130151843818,0.127659574468,0.771788966162,956.9818998,936.70685955,1869.35871105,1905.8537835,1905.8537835,49.38,1,0,1,0,0.00168302658487,0.998316973415,6.38716156778,0,0.999659168371,0.999829584185,7.9841219587,8.67726913926,0.69314718056,1.59696039092,2.29010757148,1593.1,3.20190856341,6583,5,13.7166666667,-0.434445257404,-0.900698239323,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:44:00,train,right_censored_at_50,131.8,37.17,37170,490074,18216.05058,54.6,54.2,49.9,46.7,51.35,205.4,10589.7,12.2,222,266,491,471,362.5,222,491,119.725728229,0.27027027027,0.225563909774,0.122199592668,0.127388535032,0.745422307745,1123.3231191,1345.9637373,2484.46689855,2383.26661755,2484.46689855,50,2,0,0,1,0.0013451708367,0.998654829163,6.61123425786,1,0.999730965833,0.999865482916,8.2206721703,8.91381935086,0.69314718056,1.60943791243,2.30258509299,1633.4,3.33296604186,6584,5,13.7333333333,-0.438371146789,-0.898794046299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:45:00,train,exact,128.4,33.42,33420,494286,16519.03812,51,49.9,50,47.1,49.5,198,9809.42,3.8,217,245,451,456,342.25,217,456,111.703569773,0.276497695853,0.244897959184,0.133037694013,0.131578947368,0.786012296418,995.7309089,1124.2123165,2069.4683867,2092.4114952,2092.4114952,49.97,1,0,1,0,0.00149521244764,0.998504787552,6.50548697679,0,0.999700777977,0.999850388989,8.11432470916,8.80747188972,0.69314718056,1.60883773236,2.30198491292,1625.5,3.28858191411,6585,5,13.75,-0.442288690219,-0.896872741533,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:46:00,train,right_censored_at_50,129.5,36.72,36720,488966,17954.83152,54.3,52.2,44.9,44.3,48.925,195.7,9651.83,17.3,246,231,469,467,353.25,231,469,114.874659956,0.243902439024,0.25974025974,0.127931769723,0.128479657388,0.760054125875,1226.9134872,1152.1016892,2339.1155508,2329.1406444,2339.1155508,50,2,0,0,1,0.00136165577342,0.998638344227,6.59905383931,1,0.999727668845,0.999863834423,8.20849175174,8.9016389323,0.69314718056,1.60943791243,2.30258509299,1581.5,3.2343762143,6586,5,13.7666666667,-0.44619781311,-0.894934361602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:47:00,train,right_censored_at_50,132,32.48,32480,488919,15880.08912,54.9,53,47.9,43.7,49.875,199.5,10027.11,16.3,240,228,456,439,340.75,228,456,107.003212569,0.25,0.263157894737,0.131578947368,0.136674259681,0.781411101786,1058.672608,1005.7389776,2011.4779552,1936.48864547,2011.4779552,50,2,0,0,1,0.001539408867,0.998460591133,6.47635678885,1,0.999692118227,0.999846059113,8.08579470128,8.77894188184,0.69314718056,1.60943791243,2.30258509299,1627,3.32774958633,6587,5,13.7833333333,-0.450098441037,-0.892978943411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:48:00,train,right_censored_at_50,130.2,30.91,30910,489845,15141.10895,52.8,51.4,44,45.6,48.45,193.8,9445.16,14.6,240,240,455,467,350.5,240,467,110.581417969,0.25,0.25,0.131868131868,0.128479657388,0.760347789256,1009.40726333,1009.40726333,1913.66793674,1964.1382999,1964.1382999,50,2,0,0,1,0.00161759948237,0.998382400518,6.4268120297,1,0.999676480104,0.999838240052,8.03624994213,8.72939712269,0.69314718056,1.60943791243,2.30258509299,1563.6,3.19203013198,6588,5,13.8,-0.45399049974,-0.891006524188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:49:00,train,right_censored_at_50,130,33.77,33770,487633,16467.36641,52.6,49.4,46.4,44.3,48.175,192.7,9322.57,11.3,236,245,475,479,358.75,236,479,118.30125739,0.254237288136,0.244897959184,0.126315789474,0.125260960334,0.750711997127,1079.52735354,1120.69576957,2172.77751243,2191.07458622,2191.07458622,50,2,0,0,1,0.00148060408647,0.998519395914,6.51530510795,1,0.999703879183,0.999851939591,8.12474302039,8.81789020095,0.69314718056,1.60943791243,2.30258509299,1528.4,3.1343243792,6589,5,13.8166666667,-0.457873915117,-0.889017141486,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:50:00,train,right_censored_at_50,133.4,32.54,32540,475637,15477.22798,52.1,49.6,46,48.9,49.15,196.6,9681.78,6.8,247,221,462,441,342.75,221,462,109.39007039,0.242914979757,0.27149321267,0.12987012987,0.136054421769,0.780332744066,1061.90980863,950.129828772,1986.24425743,1895.96042755,1986.24425743,50,2,0,0,1,0.00153657037492,0.998463429625,6.47820237534,1,0.999692685925,0.999846342963,8.08764028778,8.78078746834,0.69314718056,1.60943791243,2.30258509299,1593.1,3.34940301112,6590,5,13.8333333333,-0.461748613235,-0.887010833178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:51:00,train,exact,134.6,30.12,30120,482968,14546.99616,51.4,52,44.5,43.3,47.8,191.2,9201.1,15.6,230,237,479,460,351.5,230,479,118.216961558,0.260869565217,0.253164556962,0.125260960334,0.130434782609,0.769729865122,929.391421333,957.6772472,1935.55865573,1858.78284267,1935.55865573,49.54,1,0,1,0,0.00164475431607,0.998355245684,6.41016425785,0,0.999667994688,0.999833997344,8.01035958892,8.70350676948,0.69314718056,1.60019533107,2.29334251163,1548.3,3.20580245482,6591,5,13.85,-0.465614520325,-0.884987637463,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:52:00,train,right_censored_at_50,132.7,36.72,36720,491057,18031.61304,51.1,50.8,46,44.8,48.175,192.7,9314.89,11.1,233,246,459,475,353.25,233,475,113.983277282,0.257510729614,0.243902439024,0.130718954248,0.126315789474,0.75844791236,1167.0460662,1232.1602244,2299.0306626,2379.171165,2379.171165,50,2,0,0,1,0.00136165577342,0.998638344227,6.59905383931,1,0.999727668845,0.999863834423,8.20849175174,8.9016389323,0.69314718056,1.60943791243,2.30258509299,1550.5,3.15747459053,6592,5,13.8666666667,-0.469471562786,-0.882947592859,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:53:00,train,right_censored_at_50,129.7,31.47,31470,487090,15328.7223,51.7,48.2,47.9,42.8,47.65,190.6,9122.38,9.2,235,241,476,469,355.25,235,476,117.295300417,0.255319148936,0.248962655602,0.126050420168,0.127931769723,0.758263994429,1000.62492792,1026.17279842,2026.79772633,1996.99187742,2026.79772633,50,2,0,0,1,0.0015888147442,0.998411185256,6.44476698463,1,0.999682237051,0.999841118526,8.05420489706,8.74735207762,0.69314718056,1.60943791243,2.30258509299,1522.8,3.12632162434,6593,5,13.8833333333,-0.473319667185,-0.880890738205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:54:00,train,right_censored_at_50,134,28.41,28410,487820,13858.9662,55.7,50.4,48.4,47,50.375,201.5,10194.21,10.7,235,245,456,475,352.75,235,475,113.005254303,0.255319148936,0.244897959184,0.131578947368,0.126315789474,0.758111844962,904.682515833,943.179644167,1755.469052,1828.61359583,1828.61359583,50,2,0,0,1,0.0017599436818,0.998240056318,6.34247346942,1,0.999648011264,0.999824005632,7.95191138185,8.64505856241,0.69314718056,1.60943791243,2.30258509299,1620.2,3.32130703948,6594,5,13.9,-0.47715876026,-0.878817112662,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:55:00,train,right_censored_at_50,129,36.31,36310,486463,17663.47153,49.9,49.4,45.9,45,47.55,190.2,9062.18,8.4,253,255,452,463,355.75,253,463,101.826752379,0.237154150198,0.235294117647,0.132743362832,0.129589632829,0.734781263506,1241.34952697,1251.16256671,2217.74698099,2271.71869955,2271.71869955,50,2,0,0,1,0.0013770311209,0.998622968879,6.58782545898,1,0.999724593776,0.999862296888,8.19726337141,8.89041055197,0.69314718056,1.60943791243,2.30258509299,1501.9,3.08738794112,6595,5,13.9166666667,-0.480988768919,-0.876726755708,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:56:00,train,exact,130.9,31.71,31710,482125,15288.18375,52.4,53.5,46.1,49.6,50.4,201.6,10193.38,10.2,222,200,465,478,341.25,200,478,130.562963738,0.27027027027,0.3,0.129032258065,0.125523012552,0.824825540887,942.77133125,849.343541667,1974.72373437,2029.93106458,2029.93106458,49.94,1,0,1,0,0.00157489750867,0.998425102491,6.45356508268,0,0.999684642069,0.999842321034,8.06180227454,8.7549494551,0.69314718056,1.60823719186,2.30138437242,1677.7,3.47980295567,6596,5,13.9333333333,-0.484809620246,-0.874619707139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:57:00,train,right_censored_at_50,131.4,31.44,31440,485072,15250.66368,53.4,49.1,42.6,47,48.025,192.1,9286.13,12.9,214,240,461,467,345.5,214,467,118.87493428,0.280373831776,0.25,0.130151843818,0.128479657388,0.789005332981,906.567229867,1016.710912,1952.93221013,1978.34998293,1978.34998293,50,2,0,0,1,0.0015903307888,0.998409669211,6.44381324111,1,0.999681933842,0.999840966921,8.05325115355,8.74639833411,0.69314718056,1.60943791243,2.30258509299,1574.4,3.24570373058,6597,5,13.95,-0.488621241497,-0.872496007073,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:58:00,train,right_censored_at_50,134.2,28.53,28530,486546,13881.15738,51.5,54.9,46.8,45.7,49.725,198.9,9944.99,13.9,220,209,444,458,332.75,209,458,118.417429038,0.272727272727,0.287081339713,0.135135135135,0.131004366812,0.825948114388,848.292951,805.87830345,1712.0094102,1765.9916889,1765.9916889,50,2,0,0,1,0.00175254118472,0.998247458815,6.34668843878,1,0.999649491763,0.999824745882,7.95612635121,8.64927353177,0.69314718056,1.60943791243,2.30258509299,1660.6,3.41303802724,6598,5,13.9666666667,-0.492423560103,-0.87035569594,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 13:59:00,train,right_censored_at_50,132.7,37.27,37270,489025,18225.96175,52.9,56.3,45.7,46.7,50.4,201.6,10237.48,16.8,245,236,462,463,351.5,236,463,111.046161573,0.244897959184,0.254237288136,0.12987012987,0.129589632829,0.758595010019,1240.37795243,1194.81304806,2338.99842458,2344.06119174,2344.06119174,50,2,0,0,1,0.00134156157768,0.998658438422,6.61392098705,1,0.999731687684,0.999865843842,8.22335889948,8.91650608004,0.69314718056,1.60943791243,2.30258509299,1623.8,3.3204846378,6599,5,13.9833333333,-0.496216503675,-0.868198814489,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:00:00,train,right_censored_at_50,130.7,29.68,29680,492114,14605.94352,49,50.5,46,47.1,48.15,192.6,9285.66,6.4,236,253,451,471,352.75,236,471,108.647077733,0.254237288136,0.237154150198,0.133037694013,0.127388535032,0.751817667378,957.500741867,1026.47325293,1829.80014653,1910.9442772,1910.9442772,50,2,0,0,1,0.0016846361186,0.998315363881,6.38620569185,1,0.999663072776,0.999831536388,7.99564360429,8.68879078485,0.69314718056,1.60943791243,2.30258509299,1546.7,3.14297093763,6600,5,14,-0.5,-0.866025403784,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:01:00,train,right_censored_at_50,129.9,33.03,33030,487505,16102.29015,54.7,50.8,45.3,47.8,49.65,198.6,9909.66,12.4,218,235,470,459,345.5,218,470,119.215141656,0.275229357798,0.255319148936,0.127659574468,0.130718954248,0.788927035451,975.08312575,1051.12171812,2102.24343625,2053.04199413,2102.24343625,50,2,0,0,1,0.00151377535574,0.998486224644,6.49314851296,1,0.999697244929,0.999848622464,8.10258642539,8.79573360595,0.69314718056,1.60943791243,2.30258509299,1634.5,3.35278612527,6601,5,14.0166666667,-0.503773977046,-0.863835505204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:02:00,train,right_censored_at_50,132.9,35.15,35150,480695,16896.42925,54.3,53.9,44.3,48.2,50.175,200.7,10139.43,15.7,238,226,452,457,343.25,226,457,111.344903341,0.252100840336,0.265486725664,0.132743362832,0.131291028446,0.781621957278,1117.04171153,1060.72028069,2121.44056139,2144.90782424,2144.90782424,50,2,0,0,1,0.00142247510669,0.998577524893,6.55535689181,1,0.999715504979,0.999857752489,8.16479480424,8.8579419848,0.69314718056,1.60943791243,2.30258509299,1638.6,3.40881432093,6602,5,14.0333333333,-0.507538362961,-0.861629160442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:03:00,train,right_censored_at_50,130.6,33.91,33910,477730,16199.8243,51.8,54.2,44.5,45.5,49,196,9671.38,16,233,247,456,460,349,233,460,109.121491925,0.257510729614,0.242914979757,0.131578947368,0.130434782609,0.762439439348,1048.48862831,1111.48794503,2051.97774467,2069.97754944,2069.97754944,50,2,0,0,1,0.0014744913005,0.998525508699,6.51944222969,1,0.99970510174,0.99985255087,8.12888014213,8.82202732269,0.69314718056,1.60943791243,2.30258509299,1587,3.32196010299,6603,5,14.05,-0.511293086077,-0.859406411501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:04:00,train,right_censored_at_50,131.7,32.69,32690,509677,16661.34113,50.3,51,44.9,44.5,47.675,190.7,9127.35,11.9,244,239,448,439,342.5,239,448,101.065572773,0.245901639344,0.251046025105,0.133928571429,0.136674259681,0.767550495559,1129.26867659,1106.12792502,2073.41134062,2031.7579878,2073.41134062,50,2,0,0,1,0.0015295197308,0.998470480269,6.48280149429,1,0.999694096054,0.999847048027,8.09223940672,8.78538658728,0.69314718056,1.60943791243,2.30258509299,1538.5,3.01857843301,6604,5,14.0666666667,-0.51503807491,-0.857167300702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:05:00,train,exact,129.3,28.56,28560,479841,13704.25896,53.6,51.1,43.6,47,48.825,195.3,9594.13,14.1,246,239,472,444,350.25,239,472,108.232100137,0.243902439024,0.251046025105,0.127118644068,0.135135135135,0.757202243332,936.4576956,909.8105254,1796.7806192,1690.1919384,1796.7806192,49.83,1,0,1,0,0.00174474789916,0.998255252101,6.35114520416,0,0.999649859944,0.999824929972,7.95717732346,8.65032450402,0.69314718056,1.6060321193,2.29917929986,1569.5,3.27087514406,6605,5,14.0833333333,-0.518773258161,-0.854911870673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:06:00,train,right_censored_at_50,132.2,30.78,30780,484713,14919.46614,49.7,51.2,46.8,49.7,49.35,197.4,9751.86,4.4,267,263,465,445,360,263,465,95.2732911156,0.224719101124,0.228136882129,0.129032258065,0.134831460674,0.716719701992,1106.52707205,1089.94988745,1927.09770975,1844.21178675,1927.09770975,50,2,0,0,1,0.00162443144899,0.998375568551,6.42259740196,1,0.99967511371,0.999837556855,8.0320353144,8.72518249496,0.69314718056,1.60943791243,2.30258509299,1545.2,3.18786580925,6606,5,14.1,-0.522498564716,-0.852640164354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:07:00,train,exact,132.1,33.25,33250,492980,16391.585,50,50.3,47.3,48.8,49.1,196.4,9648.82,4.2,223,219,487,466,348.75,219,487,127.973385905,0.269058295964,0.27397260274,0.123203285421,0.128755364807,0.794989548932,1015.36762639,997.154754167,2217.41719306,2121.79961389,2217.41719306,49.68,1,0,1,0,0.00149413533835,0.998505864662,6.50620760846,0,0.99969924812,0.99984962406,8.10922495309,8.80237213365,0.69314718056,1.60301734463,2.29616452519,1602.3,3.25023327518,6607,5,14.1166666667,-0.526213923652,-0.850352224996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:08:00,train,exact,129.5,30.8,30800,491713,15144.7604,51.9,53.8,45.9,50,50.4,201.6,10194.86,9.8,215,229,475,481,350,215,481,128.113231167,0.279069767442,0.262008733624,0.126315789474,0.12474012474,0.79213441528,904.478746111,963.375036556,1998.26699722,2023.50826456,2023.50826456,49.67,1,0,1,0,0.00161266233766,0.998387337662,6.42986883984,0,0.999675324675,0.999837662338,8.03268487597,8.72583205653,0.69314718056,1.60281603613,2.29596321669,1667.2,3.39059573369,6608,5,14.1333333333,-0.529919264233,-0.848048096156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:09:00,train,exact,132.9,33.26,33260,492975,16396.3485,55.1,52.3,46.6,49.5,50.875,203.5,10393.11,11.3,244,241,455,451,347.75,241,455,105.264844559,0.245901639344,0.248962655602,0.131868131868,0.133037694013,0.759770120827,1111.308065,1097.64444125,2072.31626875,2054.09810375,2072.31626875,49.44,1,0,1,0,0.00148647023452,0.998513529765,6.5113509396,0,0.999699338545,0.999849669272,8.10952565975,8.80267284031,0.69314718056,1.59817472016,2.29132190072,1634.9,3.31639535473,6609,5,14.15,-0.533614515916,-0.845727821704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:10:00,train,exact,132.2,34.44,34440,485248,16711.94112,53.3,50.6,45.8,43.9,48.4,193.6,9426.1,14.2,249,252,441,460,350.5,249,460,100.230983234,0.240963855422,0.238095238095,0.136054421769,0.130434782609,0.745548297894,1155.9092608,1169.8358784,2047.2127872,2135.41469867,2135.41469867,49.96,1,0,1,0,0.0014506387921,0.998549361208,6.53575127328,0,0.999709639954,0.999854819977,8.14438886555,8.83753604611,0.69314718056,1.60863759226,2.30178477282,1538.3,3.17013156159,6610,5,14.1666666667,-0.537299608347,-0.843391445813,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:11:00,train,right_censored_at_50,132.5,35.12,35120,490679,17232.64648,50.7,52.2,48.5,46.1,49.375,197.5,9772.79,8.3,222,225,452,463,340.5,222,463,117.069423848,0.27027027027,0.266666666667,0.132743362832,0.129589632829,0.799269932598,1062.67986627,1077.040405,2163.65450249,2216.30981118,2216.30981118,50,2,0,0,1,0.00142369020501,0.998576309795,6.55450304232,1,0.999715261959,0.999857630979,8.16394095476,8.85708813531,0.69314718056,1.60943791243,2.30258509299,1622.6,3.30684622737,6611,5,14.1833333333,-0.540974471368,-0.841039012964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:12:00,train,right_censored_at_50,130.8,29.63,29630,489243,14496.27009,48.7,51.3,46.3,46,48.075,192.3,9263.07,7.7,222,232,458,434,336.5,222,458,109.885167334,0.27027027027,0.258620689655,0.131004366812,0.138248847926,0.798144174664,893.93665555,934.204072467,1844.24769478,1747.60589418,1844.24769478,50,2,0,0,1,0.00168747890651,0.998312521093,6.38451963514,1,0.999662504219,0.999831252109,7.99395754757,8.68710472813,0.69314718056,1.60943791243,2.30258509299,1576.8,3.22293829447,6612,5,14.2,-0.544639035015,-0.838670567945,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:13:00,train,right_censored_at_50,131.7,38.17,38170,486237,18559.66629,52.1,57,46.8,46.4,50.575,202.3,10306.61,15.9,241,236,438,464,344.75,236,464,106.661555867,0.248962655602,0.254237288136,0.13698630137,0.129310344828,0.769496589935,1242.46654886,1216.68923457,2258.09273195,2392.13476627,2392.13476627,50,2,0,0,1,0.00130992926382,0.998690070736,6.63778214031,1,0.999738014147,0.999869007074,8.24722005275,8.94036723331,0.69314718056,1.60943791243,2.30258509299,1659.7,3.41335603831,6613,5,14.2166666667,-0.54829322952,-0.836286155848,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:14:00,train,exact,131.5,34.58,34580,490678,16967.64524,52.5,51.5,47.8,46.6,49.6,198.4,9864.9,9.6,257,235,450,475,354.25,235,475,108.888417658,0.233463035019,0.255319148936,0.133333333333,0.126315789474,0.748431306763,1211.30134074,1107.61017539,2120.955655,2238.78652472,2238.78652472,49.88,1,0,1,0,0.00144245228456,0.998557547715,6.54141063843,0,0.9997108155,0.99985540775,8.14844566624,8.8415928468,0.69314718056,1.60703502782,2.30018220838,1580.2,3.22044191914,6614,5,14.2333333333,-0.551936985312,-0.833885822067,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:15:00,train,right_censored_at_50,131.2,32.64,32640,497139,16226.61696,51.9,53.5,46.2,48.4,50,200,10032.86,10.8,226,245,472,449,348,226,472,112.993362637,0.265486725664,0.244897959184,0.127118644068,0.133630289532,0.771133618447,1018.6709536,1104.311432,2127.4897792,2023.8197264,2127.4897792,50,2,0,0,1,0.0015318627451,0.998468137255,6.48127080365,1,0.999693627451,0.999846813725,8.09070871608,8.78385589664,0.69314718056,1.60943791243,2.30258509299,1624.2,3.26709431366,6615,5,14.25,-0.55557023302,-0.831469612303,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:16:00,train,exact,131.7,35.35,35350,488499,17268.43965,55.6,52.9,49,42.8,50.075,200.3,10122.61,16.7,238,236,450,458,345.5,236,458,108.539163439,0.252100840336,0.254237288136,0.133333333333,0.131004366812,0.770675828617,1141.63573242,1132.04215483,2158.55495625,2196.92926658,2196.92926658,49.58,1,0,1,0,0.00140254596888,0.998597454031,6.56946614472,0,0.999717114569,0.999858557284,8.17046857833,8.86361575889,0.69314718056,1.60100243361,2.29414961417,1627.8,3.33224837717,6616,5,14.2666666667,-0.559192903471,-0.829037572555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:17:00,train,exact,133.3,38.53,38530,488533,18823.17649,51.8,51.7,44.9,47.8,49.05,196.2,9656.98,10.8,214,245,449,469,344.25,214,469,115.488906394,0.280373831776,0.244897959184,0.133630289532,0.127931769723,0.786833850214,1118.93326913,1281.02173335,2347.66840111,2452.24160384,2452.24160384,49.96,1,0,1,0,0.00129665195951,0.99870334804,6.64796975236,0,0.999740461978,0.999870230989,8.25660734463,8.94975452519,0.69314718056,1.60863759226,2.30178477282,1593.1,3.26098748703,6617,5,14.2833333333,-0.562804927695,-0.826589749127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05 14:18:00,train,right_censored_at_50,133.1,29,29000,497183,14418.307,47.5,52.9,49.6,47.4,49.35,197.4,9761.58,3.4,234,222,466,449,342.75,222,466,114.985596924,0.25641025641,0.27027027027,0.128755364807,0.133630289532,0.78906618102,937.189955,889.128931667,1866.36973944,1798.28328972,1866.36973944,50,2,0,0,1,0.00172413793103,0.998275862069,6.36302810354,1,0.999655172414,0.999827586207,7.97246601597,8.66561319653,0.69314718056,1.60943791243,2.30258509299,1607.6,3.23341707178,6618,5,14.3,-0.566406236925,-0.824126188622,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
